Year,Reg,Group,Sex,PopD5a0,PopD5a1,PopD5a5,PopD5a10,PopD5a15,PopD5a20,PopD5a25,PopD5a30,PopD5a35,PopD5a40,PopD5a45,PopD5a50,PopD5a55,PopD5a60,PopD5a65,PopD5a70,PopD5a75,PopD5a80,PopD5a85
2016,1101,T,F,14361,61144,68788,58789,53249,60981,87341,92934,88216,84641,71047,81955,109657,96191,77682,31553,55332,28905,27130
2016,1101,U,B,17122,68485,74690,65643,58913,80491,120162,114510,99910,92562,74721,78315,97636,85226,70391,28255,43138,20655,18496
2016,1101,U,M,8707,35061,38336,33289,29673,39347,57930,55736,47255,43535,34734,35175,41542,34159,26283,9483,12488,5134,3710
2016,1101,U,F,8415,33425,36354,32354,29241,41144,62232,58774,52655,49027,39987,43140,56094,51067,44108,18772,30650,15521,14786
2016,1101,R,B,12092,56501,66931,55260,48969,43717,52693,66710,68166,68894,59980,73808,101231,81401,57876,20045,36036,18881,15813
2016,1101,R,M,6146,28782,34497,28825,24961,23880,27584,32550,32605,33281,28920,34994,47668,36277,24302,7265,11355,5497,3469
2016,1101,R,F,5946,27719,32434,26435,24008,19837,25109,34160,35562,35614,31060,38815,53564,45124,33574,12781,24682,13384,12344
2016,1176,T,B,15201,64308,76975,67925,58200,65642,94983,92872,84393,73575,58683,63341,73639,63730,43598,16675,24947,12349,8946
2016,1176,T,M,7794,33061,39329,35134,30265,33619,49578,46077,41539,35524,27957,29540,32631,26665,17254,5855,7159,3192,2019
2016,1176,T,F,7407,31247,37646,32791,27935,32023,45405,46795,42854,38051,30726,33801,41008,37065,26344,10820,17788,9158,6927
2016,1176,U,B,10127,42426,50395,45394,39615,47817,68843,65564,59127,50900,39055,40027,46225,41644,30126,11778,16995,7976,5990
2016,1176,U,M,5199,21801,25794,23749,20528,23851,35407,31959,28708,24123,18295,18123,19490,16470,11315,4024,4700,2005,1289
2016,1176,U,F,4928,20625,24601,21645,19087,23967,33436,33605,30420,26777,20760,21904,26735,25174,18811,7754,12295,5971,4701
2016,1176,R,B,5074,21883,26581,22531,18586,17825,26140,27308,25266,22675,19628,23315,27414,22086,13472,4897,7952,4373,2956
2016,1176,R,M,2596,11261,13535,11386,9737,9768,14171,14118,12831,11401,9662,11418,13142,10196,5939,1832,2459,1187,730
2016,1176,R,F,2479,10622,13046,11146,8849,8057,11969,13190,12435,11274,9966,11897,14273,11891,7533,3066,5493,3187,2226
2016,1104,T,B,40305,161490,174632,149607,136111,170770,245447,257664,229040,205303,174963,190346,209428,183836,134877,57258,84580,39498,29274
2016,1104,T,M,20643,82902,89817,76260,68801,86667,122783,127642,111448,98795,84054,87807,92395,76252,51786,19568,25281,10104,5888
2016,1104,T,F,19662,78588,84816,73347,67310,84103,122664,130022,117592,106509,90909,102539,117033,107585,83091,37691,59299,29394,23386
2016,1104,U,B,31500,121220,130337,112131,110536,142464,203689,211369,184699,164048,137110,143410,153826,135274,103117,45105,65197,29483,21758
2016,1104,U,M,16090,62196,67002,57202,55544,71135,99830,103035,88720,78038,65261,65026,65978,54185,38187,15016,19195,7373,4253
2016,1104,U,F,15410,59024,63335,54929,54992,71330,103859,108335,95979,86010,71849,78385,87848,81089,64930,30090,46003,22111,17506
2016,1104,R,B,8806,40271,44296,37476,25576,28306,41758,46295,44341,41255,37854,46936,55602,48563,31760,12153,19383,10015,7516
2016,1104,R,M,4553,20707,22815,19058,13257,15532,22953,24607,22728,20757,18794,22781,26417,22067,13599,4552,6086,2732,1635
2016,1104,R,F,4253,19564,21481,18418,12319,12774,18805,21688,21614,20499,19060,24155,29185,26496,18161,7601,13297,7284,5881
2016,1125,T,B,36029,147766,165572,136556,120822,136138,203562,205545,184232,168556,142206,151970,171094,151578,114048,48153,72086,33887,24229
2016,1125,T,M,18603,75766,84866,69783,61663,68189,101702,101310,88454,79300,66496,69226,73763,61121,42750,15396,20133,8095,4754
2016,1125,T,F,17426,72000,80707,66774,59159,67950,101860,104236,95778,89256,75710,82744,97332,90457,71298,32757,51953,25792,19475
2016,1125,U,B,27584,109479,124148,103906,93411,108061,163305,166090,148844,135544,111755,116795,131239,118588,92808,40319,59907,27297,19943
2016,1125,U,M,14222,56173,63574,52923,47342,53430,80406,80981,70776,63091,51609,52048,54716,45897,33505,12509,16345,6293,3819
2016,1125,U,F,13362,53307,60574,50983,46070,54631,82900,85109,78068,72453,60146,64747,76523,72691,59303,27810,43562,21004,16124
2016,1125,R,B,8445,38287,41425,32650,27411,28078,40257,39456,35388,33012,30451,35176,39856,32991,21240,7834,12179,6590,4286
2016,1125,R,M,4381,19594,21292,16860,14322,14759,21296,20329,17678,16210,14887,17179,19047,15225,9245,2887,3789,1803,935
2016,1125,R,F,4064,18693,20133,15791,13090,13319,18961,19127,17710,16803,15564,17997,20809,17766,11995,4947,8391,4788,3351
2016,1132,T,B,33158,144028,172949,145967,122489,142610,212382,233369,209948,190464,158757,174796,215385,187641,140895,57829,85245,44375,34678
2016,1132,T,M,17005,73951,88584,74479,62171,72078,104977,114727,100577,89352,74675,79672,94155,76855,53573,19296,24570,11235,7430
2016,1132,T,F,16153,70077,84365,71488,60318,70532,107405,118642,109371,101112,84082,95125,121230,110787,87322,38533,60675,33140,27249
2016,1132,U,B,28633,122178,147112,124637,106275,124529,185342,204587,183202,165458,136285,147402,180506,158945,121164,50256,73894,38259,30013
2016,1132,U,M,14658,62821,75401,63506,53606,62459,90661,99566,86973,76964,63594,66275,77153,63611,45041,16511,20915,9488,6444
2016,1132,U,F,13975,59357,71711,61131,52670,62070,94681,105021,96229,88494,72691,81127,103353,95334,76123,33746,52979,28771,23569
2016,1132,R,B,4525,21850,25838,21331,16214,18081,27040,28782,26746,25006,22472,27394,34879,28697,19732,7573,11351,6116,4665
2016,1132,R,M,2347,11130,13184,10974,8566,9619,14317,15162,13604,12388,11081,13397,17002,13244,8532,2786,3655,1747,986
2016,1132,R,F,2178,10720,12654,10357,7649,8462,12724,13621,13143,12618,11391,13998,17878,15453,11200,4788,7696,4369,3680
2016,1150,T,B,38413,150782,154274,135449,121185,158115,238185,250300,217965,195463,163626,179258,210204,184705,141168,60820,93111,47760,38644
2016,1150,T,M,19668,77336,79111,69454,62229,77793,118794,123670,105887,94305,78532,83051,92601,76780,54545,20797,28033,12575,8098
2016,1150,T,F,18745,73447,75163,65995,58957,80322,119391,126630,112078,101158,85094,96208,117603,107926,86623,40023,65078,35185,30547
2016,1150,U,B,30778,115579,117055,103350,95655,132261,200382,207350,177340,156373,127939,135273,155069,140490,111084,49158,73077,36894,30398
2016,1150,U,M,15759,59497,60112,52994,49052,64153,98809,101443,85230,74857,60830,61602,66302,56533,41697,16470,21632,9366,6403
2016,1150,U,F,15019,56082,56943,50356,46603,68108,101573,105907,92110,81516,67109,73671,88767,83958,69387,32688,51445,27528,23995
2016,1150,R,B,7636,35204,37220,32099,25531,25854,37803,42951,40626,39090,35687,43986,55135,44215,30084,11662,20034,10866,8247
2016,1150,R,M,3909,17839,18999,16460,13177,13640,19985,22228,20657,19448,17702,21449,26299,20247,12848,4327,6402,3210,1695
2016,1150,R,F,3727,17365,18221,15639,12354,12214,17818,20723,19969,19642,17985,22537,28836,23968,17236,7335,13633,7657,6552
2016,1152,T,B,26850,112543,117172,97768,85898,108622,155721,169122,148507,134447,118194,139446,158865,130239,95886,39648,63789,33012,25580
2016,1152,T,M,13788,57663,60431,50115,44025,55321,77517,83662,72182,63969,55754,63747,70285,54465,36863,13382,18807,8499,5273
2016,1152,T,F,13062,54880,56741,47653,41874,53302,78204,85460,76325,70478,62440,75699,88581,75775,59024,26266,44982,24513,20307
2016,1152,U,B,19182,76034,79865,66942,61973,81416,122323,130509,111433,99165,84978,97785,110423,92478,71216,30033,46976,23879,19051
2016,1152,U,M,9880,39063,40971,34219,31614,40926,59956,63780,53852,46659,39323,43492,47085,37271,26435,9929,13436,5846,3913
2016,1152,U,F,9303,36972,38894,32723,30359,40490,62368,66729,57582,52506,45655,54293,63339,55207,44781,20104,33541,18033,15138
2016,1152,R,B,7668,36509,37307,30827,23926,27207,33398,38613,37074,35282,33216,41662,48442,37762,24671,9616,16813,9133,6529
2016,1152,R,M,3909,18600,19461,15896,12411,14395,17561,19882,18331,17310,16431,20256,23200,17194,10428,3453,5371,2654,1360
2016,1152,R,F,3760,17909,17847,14931,11515,12812,15837,18731,18744,17973,16785,21406,25242,20568,14243,6163,11442,6480,5170
2016,1169,T,B,14427,57531,64729,54532,54026,66391,100905,98441,83955,72871,62908,66565,78372,68846,52467,21667,29392,15061,12001
2016,1169,T,M,7325,29473,33014,27975,27118,33356,49824,48961,41108,35477,30240,31038,34947,28836,20963,7894,9131,3915,2626
2016,1169,T,F,7102,28059,31715,26557,26908,33035,51081,49480,42848,37394,32669,35527,43425,40010,31505,13773,20261,11147,9375
2016,1169,U,B,10263,39347,44460,36758,40843,53328,80070,74154,61909,52666,45156,44998,50917,45382,36859,15885,20898,10382,8172
2016,1169,U,M,5253,20134,22769,18748,20265,26450,38812,36365,30152,25407,21576,20633,22093,18350,14249,5746,6450,2648,1757
2016,1169,U,F,5011,19214,21691,18011,20578,26878,41258,37789,31757,27259,23580,24365,28824,27032,22610,10140,14449,7734,6415
2016,1169,R,B,4164,18184,20269,17774,13183,13063,20835,24287,22046,20206,17753,21567,27455,23464,15608,5782,8494,4680,3829
2016,1169,R,M,2073,9339,10245,9228,6853,6906,11013,12596,10956,10070,8664,10405,12854,10486,6714,2149,2682,1267,869
2016,1169,R,F,2091,8845,10024,8547,6330,6158,9823,11691,11091,10136,9089,11162,14601,12978,8895,3634,5812,3413,2960
2016,3600,T,B,81607,328173,370384,339741,303604,354146,540660,532684,491685,458544,398251,406558,429625,391694,304591,140320,161340,69124,44205
2016,3600,T,M,41327,167579,189350,176838,158616,183461,286019,269973,244922,224931,194483,192668,194282,164451,119129,49351,47834,17501,9245
2016,3600,T,F,40280,160594,181035,162903,144988,170686,254641,262711,246763,233613,203769,213890,235343,227243,185462,90969,113506,51623,34961
2016,3600,U,B,61139,239519,267202,243351,229182,276209,417787,417339,386048,358392,305834,303842,315615,291207,234260,109803,125896,53144,34982
2016,3600,U,M,30939,122239,136606,126219,118224,140046,215218,208915,190437,174390,148558,142891,140019,119731,89455,38050,36793,13053,7150
2016,3600,U,F,30200,117281,130597,117132,110959,136163,202569,208424,195611,184003,157276,160951,175596,171476,144805,71753,89103,40091,27832
2016,3600,R,B,20468,88654,103182,96390,74422,77937,122873,115346,105638,100152,92417,102717,114010,100488,70331,30517,35444,15981,9224
2016,3600,R,M,10388,45341,52744,50619,40393,43415,70801,61058,54486,50542,45925,49777,54263,44720,29674,11301,11041,4448,2095
2016,3600,R,F,10080,43313,50438,45771,34030,34523,52072,54288,51152,49610,46493,52940,59747,55768,40658,19216,24404,11533,7129
2016,1198,T,B,16016,66762,77197,67307,60707,66487,86508,83272,70038,63772,59215,64519,64769,48922,30906,13046,13616,7209,4126
2016,1198,T,M,8037,34117,39406,34378,30979,33914,43885,41595,34652,30870,28499,30180,29453,20669,12311,4666,4364,2150,1062
2016,1198,T,F,7980,32646,37791,32929,29729,32573,42623,41678,35386,32902,30716,34339,35316,28254,18595,8381,9252,5059,3064
2016,1198,U,B,9820,40097,46649,40427,38392,45169,58778,58267,50924,45850,39322,40816,40836,31239,20328,8623,9129,4385,2596
2016,1198,U,M,4902,20579,23764,20772,19262,22479,29494,28955,25045,22036,18972,18950,18299,12944,7769,2956,2759,1148,576
2016,1198,U,F,4918,19518,22885,19655,19130,22691,29285,29313,25879,23814,20350,21866,22537,18296,12559,5667,6370,3237,2020
2016,1198,R,B,6197,26665,30548,26880,22316,21318,27730,25005,19114,17923,19893,23703,23933,17683,10579,4424,4487,2824,1530
2016,1198,R,M,3135,13538,15642,13606,11717,11436,14392,12640,9607,8835,9527,11230,11154,7725,4543,1710,1605,1002,486
2016,1198,R,F,3062,13128,14906,13274,10599,9882,13338,12365,9507,9088,10366,12473,12779,9958,6036,2714,2882,1822,1044
2016,1130,T,B,3946,15785,17830,16135,13795,15325,26769,28816,25842,25040,21785,21842,21737,18484,14780,6977,6758,2337,1189
2016,1130,T,M,2003,8057,9169,8333,7177,8213,14490,15231,13436,12808,11199,10883,10366,8030,5823,2445,1997,512,207
2016,1130,T,F,1943,7728,8661,7802,6619,7112,12279,13585,12407,12232,10586,10960,11371,10454,8957,4532,4761,1825,982
2016,1130,U,B,3108,12383,13584,12381,10611,12134,21775,23245,20674,19723,16940,16541,16061,13580,11117,5382,5280,1821,949
2016,1130,U,M,1566,6298,7043,6375,5504,6494,11722,12200,10651,10037,8659,8161,7578,5835,4299,1846,1556,387,166
2016,1130,U,F,1543,6085,6542,6006,5107,5640,10053,11046,10023,9686,8281,8380,8483,7745,6818,3536,3724,1434,783
2016,1130,R,B,838,3402,4246,3755,3185,3191,4994,5571,5168,5317,4846,5302,5676,4904,3663,1595,1478,516,240
2016,1130,R,M,438,1759,2126,1958,1673,1720,2768,3032,2785,2772,2540,2722,2788,2195,1525,599,441,126,41
2016,1130,R,F,400,1644,2120,1797,1512,1472,2226,2540,2384,2546,2306,2580,2889,2709,2139,996,1037,391,199
2016,1105,T,B,22533,91532,102023,96844,87475,104734,166556,161580,153384,146318,128491,128836,135867,127066,105676,52625,61632,25259,16062
2016,1105,T,M,11261,46284,52165,50560,45919,54587,89178,82262,76332,72063,63501,61264,61246,53251,41132,18602,18242,6395,3483
2016,1105,T,F,11272,45248,49858,46285,41556,50148,77378,79318,77052,74256,64990,67572,74621,73816,64544,34024,43390,18864,12579
2016,1105,U,B,17657,70211,77366,71508,67836,83525,131683,129389,121359,115222,100792,99113,102036,94970,81171,41147,47813,19366,12576
2016,1105,U,M,8805,35386,39580,37146,35338,42771,68164,64879,59634,56257,49461,46780,45161,38911,30836,14299,13966,4837,2726
2016,1105,U,F,8852,34825,37786,34362,32499,40755,63520,64510,61725,58966,51331,52333,56875,56059,50335,26848,33847,14529,9850
2016,1105,R,B,4876,21322,24657,25336,19639,21209,34873,32191,32025,31096,27699,29723,33831,32096,24506,11479,13819,5893,3486
2016,1105,R,M,2456,10898,12585,13414,10582,11816,21014,17383,16698,15806,14040,14484,16085,14340,10296,4303,4276,1558,757
2016,1105,R,F,2421,10424,12073,11923,9057,9393,13859,14808,15327,15290,13659,15239,17746,17757,14210,7176,9543,4335,2729
2016,1108,T,B,17882,70218,73227,67091,62585,80491,124501,117149,106903,97983,83694,84152,87566,85008,70651,33361,39071,16907,11582
2016,1108,T,M,9177,36254,37486,35543,33183,42159,66578,59363,53385,47579,40193,39326,38994,35191,27088,11545,11600,4186,2311
2016,1108,T,F,8706,33964,35741,31548,29402,38332,57924,57786,53518,50404,43501,44826,48572,49817,43564,21816,27472,12722,9271
2016,1108,U,B,14768,57429,57844,52293,52824,67943,102351,97664,88746,81800,69950,69112,70843,69931,60479,29111,34175,14711,10345
2016,1108,U,M,7575,29641,29589,27394,27521,34761,53054,49002,44031,39527,33471,32078,31019,28399,22809,10029,10109,3636,2062
2016,1108,U,F,7193,27788,28255,24899,25303,33182,49297,48663,44715,42274,36480,37034,39824,41533,37670,19082,24067,11075,8284
2016,1108,R,B,3114,12789,15383,14798,9761,12548,22151,19485,18157,16183,13744,15040,16723,15077,10173,4251,4896,2197,1237
2016,1108,R,M,1602,6613,7897,8149,5662,7398,13524,10362,9354,8053,6722,7248,7975,6792,4279,1517,1491,550,249
2016,1108,R,F,1513,6176,7486,6649,4099,5150,8627,9124,8803,8131,7022,7793,8748,8285,5894,2734,3405,1647,988
2016,1110,T,B,10528,44389,50933,47357,40046,44819,67110,68257,63697,58762,49268,50034,56892,53070,40007,17093,21447,9440,6027
2016,1110,T,M,5382,22760,25999,24608,20945,22759,34863,34114,31294,28632,23777,23356,25375,22393,15887,5902,6327,2379,1245
2016,1110,T,F,5146,21629,24934,22749,19101,22060,32247,34143,32403,30130,25492,26678,31517,30677,24120,11192,15120,7061,4782
2016,1110,U,B,7110,27939,32903,31643,27924,32788,47370,47741,44369,40338,32853,32157,36051,34677,27005,11541,14233,6400,4227
2016,1110,U,M,3644,14269,16734,16445,14428,16198,23789,23215,21319,19290,15543,14673,15383,14160,10367,3937,4112,1553,855
2016,1110,U,F,3466,13670,16169,15198,13497,16591,23581,24526,23050,21048,17310,17484,20669,20517,16638,7604,10121,4847,3372
2016,1110,R,B,3418,16450,18031,15715,12122,12031,19740,20516,19328,18424,16416,17878,20841,18393,13003,5552,7214,3040,1801
2016,1110,R,M,1738,8491,9265,8164,6517,6561,11074,10899,9975,9342,8234,8683,9993,8233,5520,1965,2216,827,390
2016,1110,R,F,1680,7959,8766,7551,5605,5470,8666,9617,9353,9082,8182,9195,10848,10160,7483,3588,4999,2214,1411
2016,1144,T,B,1681,7306,8360,7825,6626,7218,11377,13227,13249,12189,10476,10942,11567,9886,6846,2521,2465,753,525
2016,1144,T,M,894,3764,4309,4056,3408,3592,5795,6796,6723,6233,5352,5383,5399,4290,2726,863,672,143,66
2016,1144,T,F,787,3542,4051,3769,3218,3627,5582,6431,6526,5956,5125,5559,6168,5597,4120,1658,1794,610,459
2016,1144,U,B,1624,6955,8041,7549,6421,7015,11053,12842,12818,11706,10037,10415,10922,9324,6476,2388,2359,718,502
2016,1144,U,M,869,3576,4151,3921,3310,3466,5586,6562,6467,5950,5097,5101,5059,4036,2569,811,636,135,61
2016,1144,U,F,755,3379,3891,3628,3112,3549,5467,6280,6352,5757,4940,5314,5863,5288,3907,1577,1723,583,442
2016,1144,R,B,58,351,319,276,205,204,325,386,431,483,440,527,645,563,371,133,107,35,23
2016,1144,R,M,26,188,159,135,99,126,209,235,256,284,255,282,340,254,158,53,36,8,6
2016,1144,R,F,32,163,160,142,106,78,116,151,175,199,185,245,305,309,213,81,71,27,17
2016,1164,T,B,6094,20734,26487,24140,22061,23201,39747,41979,41161,38310,31749,32138,36425,35887,26102,10523,11619,5259,3410
2016,1164,T,M,3078,10532,13548,12595,11572,12145,21635,21200,20478,18766,15549,15522,16708,15023,10382,3881,3283,1260,620
2016,1164,T,F,3017,10202,12939,11546,10489,11056,18113,20779,20683,19545,16200,16616,19718,20864,15720,6642,8336,3999,2790
2016,1164,U,B,5097,16866,21515,19334,18419,19377,32633,35245,34562,32062,26277,25875,28473,27850,20662,8538,9355,4283,2787
2016,1164,U,M,2580,8590,11032,10025,9530,9929,17354,17607,17117,15615,12825,12504,12891,11489,8096,3142,2664,1016,512
2016,1164,U,F,2517,8277,10483,9309,8889,9449,15279,17638,17445,16448,13452,13371,15583,16361,12567,5396,6691,3267,2275
2016,1164,R,B,998,3868,4972,4807,3642,3824,7115,6734,6599,6248,5472,6263,7952,8038,5440,1986,2264,976,623
2016,1164,R,M,498,1942,2516,2570,2042,2217,4281,3593,3361,3151,2724,3018,3817,3534,2287,739,620,244,108
2016,1164,R,F,500,1926,2456,2237,1601,1608,2834,3141,3238,3097,2748,3245,4135,4504,3154,1247,1645,732,516
2016,1199,T,B,2253,8660,10800,9551,7580,9340,14220,13774,13037,12023,9819,10010,11098,10904,8362,3741,4417,1899,1261
2016,1199,T,M,1151,4408,5483,4964,4043,4817,7560,6996,6374,5848,4535,4654,4881,4480,3226,1281,1238,460,248
2016,1199,T,F,1102,4252,5318,4587,3538,4524,6660,6778,6663,6175,5284,5356,6217,6424,5137,2460,3179,1440,1014
2016,1199,U,B,1572,5955,7149,6238,5042,6535,9515,9621,9395,8665,6985,6979,7731,7814,6110,2795,3352,1426,987
2016,1199,U,M,801,3038,3641,3127,2472,3131,4655,4768,4522,4111,3179,3185,3297,3112,2304,922,926,334,193
2016,1199,U,F,771,2917,3509,3112,2571,3404,4860,4853,4874,4554,3806,3794,4434,4702,3806,1873,2426,1092,795
2016,1199,R,B,681,2705,3651,3313,2538,2806,4705,4153,3642,3358,2834,3031,3367,3090,2253,946,1065,473,274
